Znaleziono 2894 plików .py

Plik                                                            LOC   SLOC   Comm  Blank
.../tests/migrations/test_migrations_clashing_prefix/ab.py        5      3      0      2
...sts/migrations/test_migrations_conflict/0001_initial.py       23     21      0      2
...ons/test_migrations_conflict/0002_conflicting_second.py       14     11      0      3
...ests/migrations/test_migrations_conflict/0002_second.py       21     18      0      3
...ions/test_migrations_conflict_long_name/0001_initial.py       14     11      0      3
...ame/0002_conflicting_second_migration_with_long_name.py       14     11      0      3
...tions/test_migrations_conflict_long_name/0002_second.py       14     11      0      3
.../migrations/test_migrations_custom_user/0001_initial.py       30     27      0      3
...ions/test_migrations_fake_split_initial/0001_initial.py       29     26      0      3
...tions/test_migrations_fake_split_initial/0002_second.py       23     19      0      4
...django/tests/migrations/test_migrations_first/second.py       24     21      0      3
...ango/tests/migrations/test_migrations_first/thefirst.py       23     21      0      2
...tions/test_migrations_initial_false/0001_not_initial.py       29     26      0      3
...grations/test_migrations_manual_porting/0001_initial.py       15     12      0      3
...igrations/test_migrations_manual_porting/0002_second.py       15     10      0      5
...migrations/test_migrations_manual_porting/0003_third.py       23     18      0      5
...igrations/test_migrations_manual_porting/0004_fourth.py       27     21      0      6
...tions/test_migrations_namespace_package/0001_initial.py       15     12      0      3
.../migrations/test_migrations_no_ancestor/0001_initial.py       23     21      0      2
.../test_migrations_no_ancestor/0002_conflicting_second.py       21     18      0      3
...s/migrations/test_migrations_no_ancestor/0002_second.py       23     20      0      3
...s/migrations/test_migrations_no_changes/0001_initial.py       23     21      0      2
...ts/migrations/test_migrations_no_changes/0002_second.py       23     20      0      3
...sts/migrations/test_migrations_no_changes/0003_third.py       48     45      0      3
...s/migrations/test_migrations_no_default/0001_initial.py       25     22      0      3
...igrations/test_migrations_no_operations/0001_initial.py        6      4      0      2
...s/migrations/test_migrations_non_atomic/0001_initial.py       34     28      1      5
...o/tests/migrations/test_migrations_noop/0001_initial.py        9      6      0      3
...p/django/tests/migrations/test_migrations_order/0001.py        7      4      0      3
...o/tests/migrations/test_migrations_plan/0001_initial.py       27     18      2      7
...go/tests/migrations/test_migrations_plan/0002_second.py       19     16      0      3
...ngo/tests/migrations/test_migrations_plan/0003_third.py       19     16      0      3
...go/tests/migrations/test_migrations_plan/0004_fourth.py        9      6      0      3
...ngo/tests/migrations/test_migrations_plan/0005_fifth.py       22     14      1      7
...ests/migrations/test_migrations_private/0001_initial.py        5      3      0      2
...s/migrations/test_migrations_run_before/0001_initial.py       14     12      0      2
...ts/migrations/test_migrations_run_before/0002_second.py       20     17      0      3
...sts/migrations/test_migrations_run_before/0003_third.py       27     19      3      5
...sts/migrations/test_migrations_squashed/0001_initial.py       23     21      0      2
...grations/test_migrations_squashed/0001_squashed_0002.py       31     28      0      3
...ests/migrations/test_migrations_squashed/0002_second.py       21     18      0      3
...s/migrations/test_migrations_squashed_complex/1_auto.py        5      3      0      2
...s/migrations/test_migrations_squashed_complex/2_auto.py        7      4      0      3
...s/migrations/test_migrations_squashed_complex/3_auto.py        7      4      0      3
...ations/test_migrations_squashed_complex/3_squashed_5.py       13      9      0      4
...s/migrations/test_migrations_squashed_complex/4_auto.py        7      4      0      3
...s/migrations/test_migrations_squashed_complex/5_auto.py        7      4      0      3
...s/migrations/test_migrations_squashed_complex/6_auto.py        7      4      0      3
...s/migrations/test_migrations_squashed_complex/7_auto.py        7      4      0      3
...t_migrations_squashed_complex_multi_apps/app1/1_auto.py        5      3      0      2
...t_migrations_squashed_complex_multi_apps/app1/2_auto.py        7      4      0      3
...ations_squashed_complex_multi_apps/app1/2_squashed_3.py       12      8      0      4
...t_migrations_squashed_complex_multi_apps/app1/3_auto.py        7      4      0      3
...t_migrations_squashed_complex_multi_apps/app1/4_auto.py        7      4      0      3
...t_migrations_squashed_complex_multi_apps/app2/1_auto.py        7      4      0      3
...ations_squashed_complex_multi_apps/app2/1_squashed_2.py       12      8      0      4
...t_migrations_squashed_complex_multi_apps/app2/2_auto.py        7      4      0      3
...rations/test_migrations_squashed_double/0001_initial.py       21     19      0      2
...migrations/test_migrations_squashed_double/0002_auto.py       12     10      0      2
...grations_squashed_double/0003_squashed_0001_and_0002.py       22     20      0      2
...migrations/test_migrations_squashed_double/0004_auto.py       12     10      0      2
...grations_squashed_double/0005_squashed_0003_and_0004.py       25     23      0      2
...migrations/test_migrations_squashed_erroneous/1_auto.py        5      3      0      2
...migrations/test_migrations_squashed_erroneous/2_auto.py        7      4      0      3
...ions/test_migrations_squashed_erroneous/3_squashed_5.py       13      9      0      4
...migrations/test_migrations_squashed_erroneous/6_auto.py        7      4      0      3
...migrations/test_migrations_squashed_erroneous/7_auto.py        7      4      0      3
...grations/test_migrations_squashed_extra/0001_initial.py        5      3      0      2
...ns/test_migrations_squashed_extra/0001_squashed_0002.py        8      6      0      2
...igrations/test_migrations_squashed_extra/0002_second.py        5      3      0      2
...migrations/test_migrations_squashed_extra/0003_third.py        5      3      0      2
...ests/migrations/test_migrations_squashed_loop/1_auto.py        5      3      0      2
...ests/migrations/test_migrations_squashed_loop/2_auto.py        7      5      0      2
.../migrations/test_migrations_squashed_loop/2_squashed.py        7      5      0      2
...t_migrations_squashed_no_replaces/0001_squashed_0002.py       23     21      0      2
...t_migrations_squashed_partially_applied/0001_initial.py       35     33      0      2
...lied/0002_mymodel1_field_1_mymodel2_field_2_and_more.py       23     20      0      3
...artially_applied/0003_alter_mymodel2_unique_together.py       12      9      0      3
...04_remove_mymodel1_field_1_mymodel1_field_3_and_more.py       22     19      0      3
...ns/test_migrations_squashed_ref_squashed/app1/1_auto.py        5      3      0      2
...ns/test_migrations_squashed_ref_squashed/app1/2_auto.py        5      3      0      2
...t_migrations_squashed_ref_squashed/app1/2_squashed_3.py       10      7      0      3
...ns/test_migrations_squashed_ref_squashed/app1/3_auto.py        5      3      0      2
